Zscore	Cell	Tissue	File	SNPs	Number	Accession
1.170	A549	Epithelium	A549-all.twopass.merge150.wgt10.zgt2.wig	rs10416218,rs2908004,rs4792909,rs7071206,rs13336428,rs4820539,rs4817775,rs600231,rs9594738,rs9921222,rs7932354	58	GSM816649,GSM736580,GSM736506
-0.331	HAEpiC	Epithelium	HAEpiC-DS12663.twopass.merge150.wgt10.zgt2.wig	rs4817775,rs600231,rs9466056,rs7932354	59	GSM736631,GSM736606
1.019	HCPEpiC	Epithelium	HCPEpiC-DS12447.twopass.merge150.wgt10.zgt2.wig	rs7108738,rs2908004,rs4817775,rs600231,rs9466056,rs9594738,rs7932354	60	GSM736569,GSM736597
-0.053	HEEpiC	Epithelium	HEEpiC-DS12763.twopass.merge150.wgt10.zgt2.wig	rs2908004,rs4796995,rs4817775,rs600231,rs7932354	61	GSM736585,GSM736532
-0.356	HIPEpiC	Epithelium	HIPEpiC-DS12684.twopass.merge150.wgt10.zgt2.wig	rs13336428,rs9466056,rs9594738,rs7932354	62	GSM736589,GSM736615
0.982	HNPCEpiC	Epithelium	HNPCEpiC-DS12467.twopass.merge150.wgt10.zgt2.wig	rs7108738,rs2908004,rs2062377,rs17638544,rs600231,rs9466056,rs7932354	63	GSM736621,GSM736550
0.255	HPdLF	Epithelium	HPdLF-DS13573.twopass.merge150.wgt10.zgt2.wig	rs2908004,rs4817775,rs600231,rs9466056,rs7932354	64	GSM736632,GSM736528
1.885	HRCEpiC	Epithelium	HRCE-DS10666.twopass.merge150.wgt10.zgt2.wig	rs7108738,rs2273061,rs2908004,rs12407028,rs4817775,rs600231,rs9466056,rs7932354	65	GSM736549,GSM736557
3.105	HRE	Epithelium	HRE-DS10641.twopass.merge150.wgt10.zgt2.wig	rs7108738,rs2273061,rs3790160,rs2908004,rs13336428,rs4817775,rs600231,rs9466056,rs9594738,rs7932354	66	GSM736527,GSM736548
-0.503	HRPEpiC	Epithelium	HRPEpiC-DS12583.twopass.merge150.wgt10.zgt2.wig	rs7108738,rs4796995,rs9466056,rs7932354	67	GSM736630,GSM736623
-1.264	pHTE	Epithelium	wgEncodeOpenChromDnasePhteAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2908004,rs7071206,rs13336428,rs10048146,rs7932354	68	GSM816647
2.881	RPTEC	Epithelium	RPTEC-DS14061.twopass.merge150.wgt10.zgt2.wig	rs7108738,rs2273061,rs11623869,rs3790160,rs7017914,rs12407028,rs13336428,rs4817775,rs600231,rs2165468,rs7932354	69	GSM736543,GSM736539
0.724	SAEC	Epithelium	SAEC-DS10518.twopass.merge150.wgt10.zgt2.wig	rs3790160,rs2908004,rs13336428,rs600231,rs10048146,rs7932354	70	GSM736608,GSM736617
0.796	HESC	ES Cell	HESC-all.twopass.merge150.wgt10.zgt2.wig	rs10416218,rs2908004,rs4985155,rs11755164,rs7071206,rs13336428,rs4820539,rs600231,rs9594738,rs9921222,rs7932354	71	Lookup
1.194	hESCT0	ES Cell	hESCT0-DS11909.twopass.merge150.wgt10.zgt2.wig	rs11623869,rs2908004,rs7084921,rs7524102,rs4817775,rs600231,rs9594738,rs7932354,rs4233949	72	Lookup
0.015	H9ES	ES Cell	wgEncodeOpenChromDnaseH9esAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2908004,rs7084921,rs7071206,rs13336428,rs7932354	73	GSM816629
1.264	HConF	Eye	HConF-DS11642.twopass.merge150.wgt10.zgt2.wig	rs2908004,rs17131547,rs600231,rs9466056,rs3736228,rs9594738,rs7932354	74	GSM736547,GSM736515
-0.248	WERI-Rb-1	Eye	WERI_Rb1-DS13681.twopass.merge150.wgt10.zgt2.wig	rs2908004,rs4817775,rs9466056,rs7932354,rs4233949	75	GSM736495,GSM736636
0.912	Chorion	Fetal membrane	wgEncodeOpenChromDnaseChorionAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2908004,rs4985155,rs7071206,rs4817775,rs2887571,rs600231,rs884205,rs3736228,rs9921222,rs7932354	76	GSM816628
0.155	HFF	Foreskin	HFF-DS15115.twopass.merge150.wgt10.zgt2.wig	rs7071206,rs13336428,rs4817775,rs600231,rs9466056,rs7932354	77	GSM736602,GSM736572
-0.408	HFF-Myc	Foreskin	HFF_MyC-DS15079.twopass.merge150.wgt10.zgt2.wig	rs2908004,rs1373004,rs3801387,rs600231,rs7932354	78	GSM736524,GSM736605
0.551	AG09319	Gingival	AG09319-DS12291.twopass.merge150.wgt10.zgt2.wig	rs2062377,rs4817775,rs600231,rs7932354	79	GSM736531,GSM736619
1.191	HGF	Gingival	HGF-DS11752.twopass.merge150.wgt10.zgt2.wig	rs3790160,rs4355801,rs600231,rs9466056,rs7584262,rs7932354	80	GSM736579,GSM736576
1.585	HCFaa	Heart	HCFaa-DS13480.twopass.merge150.wgt10.zgt2.wig	rs7108738,rs4792909,rs7071206,rs4817775,rs600231,rs10048146,rs9594738,rs7932354,rs11951031	81	GSM736494,GSM736601
0.340	HCF	Heart	HCF-DS12501.twopass.merge150.wgt10.zgt2.wig	rs7108738,rs2062377,rs600231,rs7932354,rs4233949	82	GSM736568,GSM736540
1.688	HCM	Heart	HCM-DS12599.twopass.merge150.wgt10.zgt2.wig	rs7108738,rs3790160,rs2062377,rs4817775,rs600231,rs9466056,rs9594738,rs7932354	83	GSM736516,GSM736504
0.294	iPS	IPS	wgEncodeOpenChromDnaseIpsAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10416218,rs2908004,rs7524102,rs13336428,rs2887571,rs3736228,rs7932354,rs4233949	84	GSM816642
0.638	HRGEC	Kidney	HRGEC-DS13716.twopass.merge150.wgt10.zgt2.wig	rs3790160,rs1373004,rs13336428,rs4817775,rs600231,rs7932354	85	GSM736499,GSM736618
-0.188	8988T	Liver	wgEncodeOpenChromDnase8988tAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2908004,rs1566045,rs2016266,rs7071206,rs3736228,rs9921222,rs7932354,rs2282930	86	GSM816667
0.632	Hepatocytes	Liver	wgEncodeOpenChromDnaseHepatocytesAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs7108738,rs4792909,rs7071206,rs4817775,rs2887571,rs344081,rs600231,rs9466056,rs7932354	87	GSM816663
2.693	HepG2	Liver	HepG2-all.twopass.merge150.wgt10.zgt2.wig	rs10416218,rs2273061,rs2908004,rs17131547,rs7071206,rs13336428,rs4820539,rs344081,rs600231,rs9466056,rs9594738,rs9921222,rs7932354	88	GSM816662,GSM736637,GSM736639
1.542	Huh-7.5	Liver	wgEncodeOpenChromDnaseHuh75AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2273061,rs3790160,rs2908004,rs4985155,rs7524102,rs2016266,rs7071206,rs4817775,rs2887571,rs9466056,rs7932354	89	GSM816671
0.910	Huh-7	Liver	wgEncodeOpenChromDnaseHuh7AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs11602954,rs2908004,rs4792909,rs7071206,rs2887571,rs9466056,rs3736228,rs7932354	90	GSM816641
0.253	Stellate	Liver	wgEncodeOpenChromDnaseStellateAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2908004,rs7071206,rs13336428,rs600231,rs10048146,rs7932354,rs11951031	91	GSM816672
1.156	AG04450	Lung	AG04450-DS12270.twopass.merge150.wgt10.zgt2.wig	rs2062377,rs7071206,rs13336428,rs4817775,rs600231,rs7932354	92	GSM736514,GSM736563
0.484	HPF	Lung	HPF-DS13390.twopass.merge150.wgt10.zgt2.wig	rs7108738,rs2908004,rs4792909,rs600231,rs7932354	93	GSM736574,GSM736503
0.000	NHLF	Lung	NHLF-DS12829.twopass.merge150.wgt10.zgt2.wig	rs7108738,rs13336428,rs600231,rs9466056,rs7932354	94	GSM736612,GSM736536
1.377	E_myoblast	Muscle	E_myoblast_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2908004,rs1021188,rs2016266,rs13336428,rs600231,rs9594738,rs9921222,rs7932354,rs11951031	95	Lookup
2.044	HSMM	Muscle	HSMM-all.twopass.merge150.wgt10.zgt2.wig	rs7108738,rs10416218,rs2273061,rs2908004,rs2062377,rs1373004,rs7071206,rs13336428,rs4820539,rs4355801,rs600231,rs9466056,rs9594738,rs9921222,rs7932354,rs11951031	96	GSM816650,GSM736560,GSM736553
1.700	HSMM	Muscle	HSMM_D-all.twopass.merge150.wgt10.zgt2.wig	rs7108738,rs10416218,rs2273061,rs2908004,rs2062377,rs1373004,rs7071206,rs13336428,rs4820539,rs600231,rs9594738,rs9921222,rs7932354,rs11951031	97	GSM816650,GSM736560,GSM736553
0.733	SKMC	Muscle	SkMC-DS11949.twopass.merge150.wgt10.zgt2.wig	rs7108738,rs2908004,rs600231,rs9466056,rs9594738,rs7932354	98	Lookup
2.171	Myometr	Myometrium	wgEncodeOpenChromDnaseMyometrAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3755955,rs7108738,rs2908004,rs7071206,rs13336428,rs4817775,rs2887571,rs600231,rs884205,rs7932354	99	GSM816630
0.565	NH-A	Nervous	NHA-DS12800.twopass.merge150.wgt10.zgt2.wig	rs7108738,rs2062377,rs13336428,rs600231,rs9466056,rs7932354	100	GSM736544,GSM736584
0.777	PANC-1	Pancreas	PANC1-DS9955.twopass.merge150.wgt10.zgt2.wig	rs7084921,rs7071206,rs4817775,rs600231,rs9466056,rs7932354	101	GSM736517,GSM736519
-0.407	PanIsletD	Pancreas	wgEncodeOpenChromDnasePanisdAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs7108738,rs10416218,rs2908004,rs7071206,rs13336428,rs7932354	102	GSM816666
1.398	PanIslets	Pancreas	wgEncodeOpenChromDnasePanisletsAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2908004,rs7524102,rs13336428,rs4820539,rs4817775,rs2887571,rs7521902,rs3736228,rs227584,rs9921222,rs7932354	103	GSM816660
0.934	HPDE6-E6E7	Pancreatic duct	wgEncodeOpenChromDnaseHpde6e6e7AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2908004,rs7084921,rs7071206,rs13336428,rs600231,rs7521902,rs7932354	104	GSM816639
3.560	LNCaP	Prostate	LNCap-all.twopass.merge150.wgt10.zgt2.wig	rs10416218,rs2273061,rs3790160,rs2908004,rs4985155,rs2120461,rs17131547,rs7017914,rs7071206,rs13336428,rs4820539,rs4817775,rs344081,rs600231,rs9594738,rs9921222,rs7932354,rs4811196	105	GSM816637,GSM816634,GSM736565,GSM736603
0.469	LNCaP	Prostate	wgEncodeOpenChromDnaseLncapAndroAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10416218,rs2273061,rs2908004,rs17131547,rs7071206,rs2887571,rs7932354	106	GSM816637,GSM816634,GSM736565,GSM736603
1.019	PrEC	Prostate	PrEC-DS12098.hg19.twopass.merge150.wgt10.zgt2.wig	rs2273061,rs2908004,rs13336428,rs4796995,rs600231,rs9466056,rs7932354	107	GSM1024742,GSM1024743
0.123	RWPE1	Prostate	RWPE_AllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2908004,rs7084921,rs7071206,rs4817775,rs7932354	108	GSM1008595
1.377	AG04449	Skin	AG04449-DS12319.twopass.merge150.wgt10.zgt2.wig	rs11623869,rs917727,rs2062377,rs1373004,rs13336428,rs600231,rs7932354	109	GSM736562,GSM736590
2.871	AG09309	Skin	AG09309-DS12352.twopass.merge150.wgt10.zgt2.wig	rs2908004,rs2062377,rs1373004,rs3801387,rs4792909,rs13336428,rs4817775,rs600231,rs9466056,rs7932354	110	GSM736551,GSM736616
-1.093	AG10803	Skin	AG10803-DS12384.twopass.merge150.wgt10.zgt2.wig	rs600231,rs7932354	111	GSM736598,GSM736633
1.774	BJ	Skin	BJ-DS10081.twopass.merge150.wgt10.zgt2.wig	rs7071206,rs13336428,rs4817775,rs4355801,rs600231,rs9466056,rs7932354	112	GSM736518,GSM736596
-0.186	Fibrobl	Skin	wgEncodeOpenChromDnaseFibroblAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs2908004,rs1878526,rs13336428,rs2887571,rs600231,rs10048146,rs7932354,rs4233949	113	GSM816652
1.579	FibroP	Skin	wgEncodeOpenChromDnaseFibropAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs7108738,rs2908004,rs3905706,rs7071206,rs13336428,rs4817775,rs600231,rs4609139,rs9466056,rs7812088,rs10048146,rs7932354	114	GSM816626
1.934	Melano	Skin	wgEncodeOpenChromDnaseMelanoAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs3755955,rs7108738,rs10416218,rs2908004,rs11755164,rs1564981,rs7071206,rs13336428,rs4817775,rs7521902,rs9466056,rs7932354,rs11951031,rs4233949	115	GSM816631
-0.195	NHDF-Ad	Skin	NHDF_Ad-DS12863.twopass.merge150.wgt10.zgt2.wig	rs17131547,rs13336428,rs4817775,rs600231,rs7932354	116	GSM736567,GSM736520
0.268	NHDF-neo	Skin	NHDF_Neo-DS11923.twopass.merge150.wgt10.zgt2.wig	rs1373004,rs17131547,rs600231,rs7932354,rs4233949	117	GSM736498,GSM736546
1.754	NHEK	Skin	NHEK-all.twopass.merge150.wgt10.zgt2.wig	rs10416218,rs2273061,rs2908004,rs4985155,rs4792909,rs7071206,rs13336428,rs4820539,rs4355801,rs600231,rs9594738,rs9921222,rs7932354	118	GSM816635,GSM736545,GSM736556
0.536	ProgFib	Skin	wgEncodeOpenChromDnaseProgfibAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs10416218,rs11602954,rs2908004,rs7524102,rs2016266,rs7071206,rs600231,rs9921222,rs7932354	119	GSM816661
1.215	HA-sp	Spinal cord	HAsp-DS14790.twopass.merge150.wgt10.zgt2.wig	rs7108738,rs7953528,rs2908004,rs1373004,rs7071206,rs4817775,rs600231,rs9466056,rs9594738,rs7932354	120	GSM736537,GSM736625
1.323	NT2-D1	Testis	NT2_D1-DS14575.hg19.twopass.merge150.wgt10.zgt2.wig	rs11623869,rs2908004,rs11755164,rs736825,rs7084921,rs4817775,rs2887571,rs600231,rs7932354	121	GSM1024751,GSM1024795
1.246	Urothelia	Urothelium	wgEncodeOpenChromDnaseUrotsaAlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs7108738,rs7084921,rs7071206,rs600231,rs6909279,rs9466056,rs9921222,rs7932354,rs4233949	122	GSM1008606,GSM1008605
-0.495	Urothelia	Urothelium	wgEncodeOpenChromDnaseUrotsaUt189AlnAllReps.30000000.twopass.merge150.wgt10.zgt2.wig	rs7108738,rs11755164,rs7071206,rs13336428,rs7932354	123	GSM1008606,GSM1008605
