Zscore	Cell	Tissue	File	SNPs	Number	Accession
-0.334	CD19	Blood	UW.CD19_Primary_Cells.ChromatinAccessibility.RO_01701.DS17440.twopass.merge150.wgt10.zgt2.wig	rs1800562,rs12272004,rs3757354,rs6511720	20	GSM701507
0.221	CD20	Blood	UW.CD20_Primary_Cells.ChromatinAccessibility.RO_01778.DS17371.twopass.merge150.wgt10.zgt2.wig	rs7515577,rs1169288,rs6756629,rs12272004,rs6511720,rs514230	21	GSM701500
-1.637	CD34_Mobilised;	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_00738.DS13199.twopass.merge150.wgt10.zgt2.wig	rs6511720	22	GSM530664
-1.015	CD34_Mobilised;	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01480.DS12771.twopass.merge150.wgt10.zgt2.wig	rs6511720,rs514230	23	GSM530658
-0.901	CD34_Mobilised;	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01492.DS12774.twopass.merge150.wgt10.zgt2.wig	rs12272004,rs6511720	24	GSM530659
-1.140	CD34_Mobilised;	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01492.DS14206.twopass.merge150.wgt10.zgt2.wig	rs12272004,rs6511720	25	GSM595919
-0.495	CD34_Mobilised;	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01508.DS11202.twopass.merge150.wgt10.zgt2.wig	rs12272004,rs1367117,rs6511720	26	GSM493386
-0.786	CD34_Mobilised;	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01517.DS14129.twopass.merge150.wgt10.zgt2.wig	rs12272004,rs6511720	27	GSM595917
-0.979	CD34_Mobilised;	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01520.DS12785.twopass.merge150.wgt10.zgt2.wig	rs12272004,rs6511720	28	GSM530660
-0.895	CD34_Mobilised;	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01527.DS11666.twopass.merge150.wgt10.zgt2.wig	rs12272004,rs6511720	29	GSM493387
-0.358	CD34_Mobilised;	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01535.DS12274.twopass.merge150.wgt10.zgt2.wig	rs12272004,rs6511720,rs514230	30	GSM493384
0.128	CD34_Mobilised;	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01535.DS14197.twopass.merge150.wgt10.zgt2.wig	rs7570971,rs12272004,rs6511720,rs514230	31	GSM595918
-0.398	CD34_Mobilised;	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01536.DS12339.twopass.merge150.wgt10.zgt2.wig	rs12272004,rs6511720,rs514230	32	GSM530652
-1.020	CD34_Mobilised;	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01549.DS12734.twopass.merge150.wgt10.zgt2.wig	rs6511720,rs514230	33	GSM530657
-0.071	CD34_Mobilised;	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01562.DS13196.twopass.merge150.wgt10.zgt2.wig	rs2075650,rs12272004,rs6511720,rs514230	34	GSM530663
-0.961	CD34_Mobilised;	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01701.DS17112.twopass.merge150.wgt10.zgt2.wig	rs12272004,rs3757354,rs6511720	35	GSM774208
0.942	CD56_Mobilised;	Blood	UW.Mobilized_CD56_Primary_Cells.ChromatinAccessibility.RO_01689.DS16376.twopass.merge150.wgt10.zgt2.wig	rs7515577,rs10401969,rs7941030,rs12272004,rs3757354,rs2954029,rs6511720	36	GSM665820
-0.543	CD56	Blood	UW.CD56_Primary_Cells.ChromatinAccessibility.RO_01679.DS17189.twopass.merge150.wgt10.zgt2.wig	rs12272004,rs6511720	37	GSM665836
-0.663	CD56	Blood	UW.CD56_Primary_Cells.ChromatinAccessibility.RO_01701.DS17443.twopass.merge150.wgt10.zgt2.wig	rs12272004,rs3757354,rs6511720	38	GSM701508
-0.109	Breast_vHMEC	Breast	UW.Breast_vHMEC.ChromatinAccessibility.RM035.DS18406.twopass.merge150.wgt10.zgt2.wig	rs10903129,rs646776,rs6511720,rs629301	39	GSM753973
0.352	Breast_vHMEC	Breast	UW.Breast_vHMEC.ChromatinAccessibility.RM035.DS18438.twopass.merge150.wgt10.zgt2.wig	rs10903129,rs646776,rs6511720,rs514230,rs629301	40	GSM753974
-0.982	H1	ES Cell	UW.H1.ChromatinAccessibility.DS18873.twopass.merge150.wgt10.zgt2.wig	rs1564348,rs11065987,rs646776,rs12272004	41	GSM878616
-0.703	H1	ES Cell	UW.H1.ChromatinAccessibility.DS19100.twopass.merge150.wgt10.zgt2.wig	rs2814982,rs12272004	42	GSM878621
-0.574	H9	ES Cell	UW.H9.ChromatinAccessibility.DS18517.twopass.merge150.wgt10.zgt2.wig	rs646776,rs2479409,rs12272004,rs6511720,rs4939883	43	GSM878612
-1.377	H9	ES Cell	UW.H9.ChromatinAccessibility.DS18522.twopass.merge150.wgt10.zgt2.wig	rs2479409,rs12272004	44	GSM878613
-0.301	Mesenchymal_Stem_Cells	ES Cell	UW.H1_Derived_Mesenchymal_Stem_Cells.ChromatinAccessibility.DS20671.twopass.merge150.wgt10.zgt2.wig	rs10903129,rs2228671,rs646776,rs6511720	45	GSM906380
-0.150	Mesenchymal_Stem_Cells	ES Cell	UW.H1_Derived_Mesenchymal_Stem_Cells.ChromatinAccessibility.DS21042.twopass.merge150.wgt10.zgt2.wig	rs3846662,rs10903129,rs646776,rs12272004,rs6511720	46	GSM906381
-1.378	Mesendoderm_Cultured_Cells	ES Cell	UW.H1_BMP4_Derived_Mesendoderm_Cultured_Cells.ChromatinAccessibility.DS18732.twopass.merge150.wgt10.zgt2.wig	rs646776,rs6511720	47	GSM817198
-0.278	Mesendoderm_Cultured_Cells	ES Cell	UW.H1_BMP4_Derived_Mesendoderm_Cultured_Cells.ChromatinAccessibility.DS19310.twopass.merge150.wgt10.zgt2.wig	rs174570,rs646776,rs12272004,rs6511720	48	GSM817215
-1.210	Neuronal_Progenitor_Cultured_Cells	ES Cell	UW.H1_Derived_Neuronal_Progenitor_Cultured_Cells.ChromatinAccessibility.DS18739.twopass.merge150.wgt10.zgt2.wig	rs7941030,rs12272004	49	GSM878615
-1.125	Neuronal_Progenitor_Cultured_Cells	ES Cell	UW.H1_Derived_Neuronal_Progenitor_Cultured_Cells.ChromatinAccessibility.DS20153.twopass.merge150.wgt10.zgt2.wig	rs12272004,rs6511720,rs4939883	50	GSM906379
1.348	Trophoblast_Cultured_Cells	ES Cell	UW.H1_BMP4_Derived_Trophoblast_Cultured_Cells.ChromatinAccessibility.DS18736.twopass.merge150.wgt10.zgt2.wig	rs1532085,rs10903129,rs7570971,rs646776,rs6511720,rs629301	51	GSM878614
0.242	Trophoblast_Cultured_Cells	ES Cell	UW.H1_BMP4_Derived_Trophoblast_Cultured_Cells.ChromatinAccessibility.DS19317.twopass.merge150.wgt10.zgt2.wig	rs1532085,rs10903129,rs646776,rs6511720	52	GSM878628
1.359	Fetal_Adrenal_Gland	Fetal Adrenal	UW.Fetal_Adrenal_Gland.ChromatinAccessibility.H-22662.DS12528.twopass.merge150.wgt10.zgt2.wig	rs3846662,rs10903129,rs1800961,rs174570,rs646776,rs12272004,rs6511720,rs514230,rs629301	53	GSM530653
0.042	Fetal_Adrenal_Gland	Fetal Adrenal	UW.Fetal_Adrenal_Gland.ChromatinAccessibility.H-23769.DS17319.twopass.merge150.wgt10.zgt2.wig	rs3846662,rs2228671,rs174570,rs646776,rs6511720	54	GSM817165
-0.142	Fetal_Adrenal_Gland	Fetal Adrenal	UW.Fetal_Adrenal_Gland.ChromatinAccessibility.H-24409.DS20343.twopass.merge150.wgt10.zgt2.wig	rs3846662,rs10903129,rs2228671,rs646776,rs6511720	55	GSM878658
0.347	Fetal_Brain	Fetal Brain	UW.Fetal_Brain.ChromatinAccessibility.H-22510.DS11872.twopass.merge150.wgt10.zgt2.wig	rs2000999,rs174570,rs2290159,rs6511720	56	GSM530651
-0.846	Fetal_Brain	Fetal Brain	UW.Fetal_Brain.ChromatinAccessibility.H-22510.DS11877.twopass.merge150.wgt10.zgt2.wig	rs6511720,rs514230	57	GSM595913
0.456	Fetal_Brain	Fetal Brain	UW.Fetal_Brain.ChromatinAccessibility.H-22911.DS14464.twopass.merge150.wgt10.zgt2.wig	rs2479409,rs12272004,rs6511720,rs514230,rs7241918	58	GSM595920
-0.225	Fetal_Brain	Fetal Brain	UW.Fetal_Brain.ChromatinAccessibility.H-23266.DS14717.twopass.merge150.wgt10.zgt2.wig	rs174570,rs2479409,rs12272004,rs6511720,rs514230	59	GSM595922
-0.596	Fetal_Brain	Fetal Brain	UW.Fetal_Brain.ChromatinAccessibility.H-23266.DS14718.twopass.merge150.wgt10.zgt2.wig	rs1495741,rs174570,rs6511720,rs514230	60	GSM595923
-0.549	Fetal_Brain	Fetal Brain	UW.Fetal_Brain.ChromatinAccessibility.H-23284.DS14803.twopass.merge150.wgt10.zgt2.wig	rs12272004,rs6511720,rs514230	61	GSM595926
-0.057	Fetal_Brain	Fetal Brain	UW.Fetal_Brain.ChromatinAccessibility.H-23284.DS14815.twopass.merge150.wgt10.zgt2.wig	rs12272004,rs6511720,rs514230,rs581080	62	GSM595928
-0.376	Fetal_Brain	Fetal Brain	UW.Fetal_Brain.ChromatinAccessibility.H-23399.DS15453.twopass.merge150.wgt10.zgt2.wig	rs174570,rs12272004,rs2902940,rs6511720,rs514230	63	GSM665804
-0.183	Fetal_Brain	Fetal Brain	UW.Fetal_Brain.ChromatinAccessibility.H-23548.DS16302.twopass.merge150.wgt10.zgt2.wig	rs174570,rs12272004,rs2290159,rs6511720,rs514230	64	GSM665819
0.942	Fetal_Brain	Fetal Brain	UW.Fetal_Brain.ChromatinAccessibility.H-24279.DS20221.twopass.merge150.wgt10.zgt2.wig	rs2000999,rs2228671,rs174570,rs646776,rs12272004,rs3757354,rs6511720,rs514230	65	GSM878650
-0.758	Fetal_Brain	Fetal Brain	UW.Fetal_Brain.ChromatinAccessibility.H-24297.DS20226.twopass.merge150.wgt10.zgt2.wig	rs12272004,rs6511720,rs514230	66	GSM878651
0.652	Fetal_Brain	Fetal Brain	UW.Fetal_Brain.ChromatinAccessibility.H-24381.DS20231.twopass.merge150.wgt10.zgt2.wig	rs2000999,rs12272004,rs2290159,rs6511720,rs514230,rs7241918	67	GSM878652
-0.515	Fetal_Heart	Fetal Heart	UW.Fetal_Heart.ChromatinAccessibility.H-22662.DS12531.twopass.merge150.wgt10.zgt2.wig	rs11220462,rs12272004,rs2290159,rs6511720	68	GSM530654
0.842	Fetal_Heart	Fetal Heart	UW.Fetal_Heart.ChromatinAccessibility.H-22727.DS12810.twopass.merge150.wgt10.zgt2.wig	rs2000999,rs2228671,rs646776,rs6882076,rs11220462,rs12272004,rs2642442,rs6511720	69	GSM530661
-0.583	Fetal_Heart	Fetal Heart	UW.Fetal_Heart.ChromatinAccessibility.H-23468.DS15839.twopass.merge150.wgt10.zgt2.wig	rs646776,rs12272004,rs3757354,rs2642442,rs6511720,rs514230	70	GSM665811
0.303	Fetal_Heart	Fetal Heart	UW.Fetal_Heart.ChromatinAccessibility.H-23500.DS16018.twopass.merge150.wgt10.zgt2.wig	rs2000999,rs174570,rs12272004,rs2290159,rs2642442,rs6511720,rs514230	71	GSM665814
1.555	Fetal_Heart	Fetal Heart	UW.Fetal_Heart.ChromatinAccessibility.H-23524.DS16146.twopass.merge150.wgt10.zgt2.wig	rs2000999,rs10903129,rs2228671,rs174570,rs646776,rs12272004,rs2290159,rs2642442,rs6511720,rs514230	72	GSM665817
-0.254	Fetal_Heart	Fetal Heart	UW.Fetal_Heart.ChromatinAccessibility.H-23589.DS16500.twopass.merge150.wgt10.zgt2.wig	rs2000999,rs11220462,rs2290159,rs2642442,rs6511720,rs514230,rs581080	73	GSM665824
1.500	Fetal_Heart	Fetal Heart	UW.Fetal_Heart.ChromatinAccessibility.H-23604.DS16582.twopass.merge150.wgt10.zgt2.wig	rs2000999,rs2228671,rs646776,rs11220462,rs12272004,rs3757354,rs2642442,rs6511720,rs514230,rs629301	74	GSM665830
0.399	Fetal_Heart	Fetal Heart	UW.Fetal_Heart.ChromatinAccessibility.H-23617.DS16621.twopass.merge150.wgt10.zgt2.wig	rs2000999,rs174570,rs646776,rs12272004,rs3757354,rs2642442,rs6511720,rs514230	75	GSM665831
-0.013	Fetal_Heart	Fetal Heart	UW.Fetal_Heart.ChromatinAccessibility.H-23663.DS16819.twopass.merge150.wgt10.zgt2.wig	rs2000999,rs646776,rs11220462,rs12272004,rs2290159,rs6511720,rs514230	76	GSM774203
1.418	Fetal_Heart	Fetal Heart	UW.Fetal_Heart.ChromatinAccessibility.H-23744.DS19431.twopass.merge150.wgt10.zgt2.wig	rs2000999,rs174570,rs646776,rs11220462,rs12272004,rs2290159,rs3757354,rs2642442,rs6511720,rs514230	77	GSM817220
0.702	Fetal_Heart	Fetal Heart	UW.Fetal_Heart.ChromatinAccessibility.H-24042.DS19427.twopass.merge150.wgt10.zgt2.wig	rs2000999,rs2228671,rs174570,rs646776,rs12272004,rs2290159,rs6511720,rs514230	78	GSM878630
1.078	Fetal_Intestine_Large	Fetal Intestine, Large	UW.Fetal_Intestine_Large.ChromatinAccessibility.H-23500.DS16027.twopass.merge150.wgt10.zgt2.wig	rs2000999,rs10889353,rs646776,rs1169288,rs12272004,rs6511720,rs4939883,rs514230	79	GSM665815
0.413	Fetal_Intestine_Large	Fetal Intestine, Large	UW.Fetal_Intestine_Large.ChromatinAccessibility.H-23524.DS16164.twopass.merge150.wgt10.zgt2.wig	rs7515577,rs1169288,rs6756629,rs12272004,rs6511720,rs4939883,rs514230	80	GSM665818
1.375	Fetal_Intestine_Large	Fetal Intestine, Large	UW.Fetal_Intestine_Large.ChromatinAccessibility.H-23604.DS16563.twopass.merge150.wgt10.zgt2.wig	rs10889353,rs7515577,rs1169288,rs6756629,rs1367117,rs6511720,rs4939883,rs514230,rs581080	81	GSM665826
0.849	Fetal_Intestine_Large	Fetal Intestine, Large	UW.Fetal_Intestine_Large.ChromatinAccessibility.H-23744.DS17094.twopass.merge150.wgt10.zgt2.wig	rs7515577,rs1169288,rs6756629,rs12272004,rs6511720,rs4939883,rs514230,rs581080	82	GSM817162
-0.716	Fetal_Intestine_Large	Fetal Intestine, Large	UW.Fetal_Intestine_Large.ChromatinAccessibility.H-23758.DS17157.twopass.merge150.wgt10.zgt2.wig	rs7515577,rs3757354,rs6511720	83	GSM701490
-0.326	Fetal_Intestine_Large	Fetal Intestine, Large	UW.Fetal_Intestine_Large.ChromatinAccessibility.H-23769.DS17313.twopass.merge150.wgt10.zgt2.wig	rs7515577,rs6756629,rs6511720,rs4939883,rs7241918	84	GSM701495
-0.214	Fetal_Intestine_Large	Fetal Intestine, Large	UW.Fetal_Intestine_Large.ChromatinAccessibility.H-23808.DS17422.twopass.merge150.wgt10.zgt2.wig	rs7515577,rs1169288,rs6756629,rs12272004,rs6511720	85	GSM774213
0.677	Fetal_Intestine_Large	Fetal Intestine, Large	UW.Fetal_Intestine_Large.ChromatinAccessibility.H-23833.DS17462.twopass.merge150.wgt10.zgt2.wig	rs7515577,rs1169288,rs6756629,rs12272004,rs3757354,rs6511720,rs4939883,rs581080	86	GSM774214
0.803	Fetal_Intestine_Large	Fetal Intestine, Large	UW.Fetal_Intestine_Large.ChromatinAccessibility.H-23855.DS17502.twopass.merge150.wgt10.zgt2.wig	rs174570,rs2075650,rs12272004,rs6511720,rs514230	87	GSM701514
0.671	Fetal_Intestine_Large	Fetal Intestine, Large	UW.Fetal_Intestine_Large.ChromatinAccessibility.H-23887.DS17647.twopass.merge150.wgt10.zgt2.wig	rs1169288,rs6756629,rs2075650,rs12272004,rs3757354,rs6511720,rs4939883,rs9987289,rs514230	88	GSM774217
0.690	Fetal_Intestine_Large	Fetal Intestine, Large	UW.Fetal_Intestine_Large.ChromatinAccessibility.H-23914.DS17748.twopass.merge150.wgt10.zgt2.wig	rs7515577,rs2479409,rs1169288,rs6756629,rs12272004,rs6511720,rs4939883	89	GSM774220
-0.476	Fetal_Intestine_Large	Fetal Intestine, Large	UW.Fetal_Intestine_Large.ChromatinAccessibility.H-23941.DS17785.twopass.merge150.wgt10.zgt2.wig	rs7515577,rs6756629,rs2255141,rs6511720	90	GSM701531
2.030	Fetal_Intestine_Large	Fetal Intestine, Large	UW.Fetal_Intestine_Large.ChromatinAccessibility.H-23964.DS17841.twopass.merge150.wgt10.zgt2.wig	rs10903129,rs2228671,rs7515577,rs646776,rs10128711,rs6756629,rs7941030,rs12272004,rs3757354,rs2277862,rs6511720,rs4939883,rs514230,rs629301	91	GSM774228
0.122	Fetal_Intestine_Large	Fetal Intestine, Large	UW.Fetal_Intestine_Large.ChromatinAccessibility.H-24005.DS17990.twopass.merge150.wgt10.zgt2.wig	rs7515577,rs646776,rs2479409,rs1169288,rs6511720,rs4939883	92	GSM774233
-0.483	Fetal_Intestine_Large	Fetal Intestine, Large	UW.Fetal_Intestine_Large.ChromatinAccessibility.H-24111.DS18499.twopass.merge150.wgt10.zgt2.wig	rs7515577,rs1169288,rs12272004,rs2902940,rs6511720	93	GSM817188
1.728	Fetal_Intestine_Small	Fetal Intestine, Small	UW.Fetal_Intestine_Small.ChromatinAccessibility.H-23604.DS16559.twopass.merge150.wgt10.zgt2.wig	rs2000999,rs7515577,rs646776,rs1169288,rs6756629,rs12272004,rs6511720,rs4939883,rs514230,rs629301,rs581080	94	GSM665825
1.226	Fetal_Intestine_Small	Fetal Intestine, Small	UW.Fetal_Intestine_Small.ChromatinAccessibility.H-23640.DS16712.twopass.merge150.wgt10.zgt2.wig	rs1800562,rs7515577,rs1169288,rs12272004,rs174546,rs6511720,rs4939883	95	GSM701487
0.469	Fetal_Intestine_Small	Fetal Intestine, Small	UW.Fetal_Intestine_Small.ChromatinAccessibility.H-23663.DS16822.twopass.merge150.wgt10.zgt2.wig	rs10889353,rs7515577,rs1169288,rs6756629,rs3757354,rs2902940,rs6511720	96	GSM665835
1.190	Fetal_Intestine_Small	Fetal Intestine, Small	UW.Fetal_Intestine_Small.ChromatinAccessibility.H-23724.DS16975.twopass.merge150.wgt10.zgt2.wig	rs7515577,rs646776,rs1169288,rs6756629,rs12272004,rs6511720,rs4939883,rs514230,rs581080	97	GSM817161
0.920	Fetal_Intestine_Small	Fetal Intestine, Small	UW.Fetal_Intestine_Small.ChromatinAccessibility.H-23744.DS17092.twopass.merge150.wgt10.zgt2.wig	rs7515577,rs2479409,rs1169288,rs6756629,rs12272004,rs3757354,rs6511720,rs514230	98	GSM774205
0.064	Fetal_Intestine_Small	Fetal Intestine, Small	UW.Fetal_Intestine_Small.ChromatinAccessibility.H-23758.DS17150.twopass.merge150.wgt10.zgt2.wig	rs646776,rs1169288,rs6756629,rs12272004,rs6511720,rs514230	99	GSM774210
0.826	Fetal_Intestine_Small	Fetal Intestine, Small	UW.Fetal_Intestine_Small.ChromatinAccessibility.H-23769.DS17317.twopass.merge150.wgt10.zgt2.wig	rs7515577,rs1169288,rs6756629,rs3757354,rs6511720,rs4939883,rs514230	100	GSM701496
-0.125	Fetal_Intestine_Small	Fetal Intestine, Small	UW.Fetal_Intestine_Small.ChromatinAccessibility.H-23808.DS17425.twopass.merge150.wgt10.zgt2.wig	rs12272004,rs3757354,rs3764261,rs6511720,rs514230	101	GSM701504
0.178	Fetal_Intestine_Small	Fetal Intestine, Small	UW.Fetal_Intestine_Small.ChromatinAccessibility.H-23864.DS17844.twopass.merge150.wgt10.zgt2.wig	rs693,rs646776,rs6756629,rs12272004,rs2072183,rs6511720,rs4939883	102	GSM774229
0.247	Fetal_Intestine_Small	Fetal Intestine, Small	UW.Fetal_Intestine_Small.ChromatinAccessibility.H-23887.DS17643.twopass.merge150.wgt10.zgt2.wig	rs2228671,rs174570,rs7515577,rs3757354,rs6511720,rs4939883,rs514230	103	GSM774216
-0.573	Fetal_Intestine_Small	Fetal Intestine, Small	UW.Fetal_Intestine_Small.ChromatinAccessibility.H-23914.DS17763.twopass.merge150.wgt10.zgt2.wig	rs7515577,rs6756629,rs12272004,rs6511720	104	GSM701530
0.831	Fetal_Intestine_Small	Fetal Intestine, Small	UW.Fetal_Intestine_Small.ChromatinAccessibility.H-23941.DS17808.twopass.merge150.wgt10.zgt2.wig	rs1495741,rs7515577,rs646776,rs1169288,rs6756629,rs12272004,rs3757354,rs6511720,rs4939883	105	GSM774225
0.492	Fetal_Intestine_Small	Fetal Intestine, Small	UW.Fetal_Intestine_Small.ChromatinAccessibility.H-24111.DS18495.twopass.merge150.wgt10.zgt2.wig	rs7515577,rs6756629,rs12272004,rs3757354,rs6511720,rs581080	106	GSM817187
0.274	Fetal_Kidney_Left	Fetal Kidney	UW.Fetal_Kidney_Left.ChromatinAccessibility.H-23589.DS16446.twopass.merge150.wgt10.zgt2.wig	rs646776,rs12272004,rs3757354,rs6511720,rs514230,rs629301	107	GSM665822
0.829	Fetal_Kidney_Left	Fetal Kidney	UW.Fetal_Kidney_Left.ChromatinAccessibility.H-23604.DS16579.twopass.merge150.wgt10.zgt2.wig	rs1495741,rs174570,rs646776,rs12272004,rs3757354,rs2902940,rs6511720,rs514230,rs629301	108	GSM665829
-0.038	Fetal_Kidney_Left	Fetal Kidney	UW.Fetal_Kidney_Left.ChromatinAccessibility.H-23640.DS16805.twopass.merge150.wgt10.zgt2.wig	rs646776,rs1169288,rs12272004,rs3757354,rs2902940,rs629301	109	GSM665834
0.795	Fetal_Kidney_Left	Fetal Kidney	UW.Fetal_Kidney_Left.ChromatinAccessibility.H-23758.DS17140.twopass.merge150.wgt10.zgt2.wig	rs174570,rs646776,rs1169288,rs12272004,rs3757354,rs6511720,rs514230,rs629301	110	GSM774209
0.094	Fetal_Kidney_Left	Fetal Kidney	UW.Fetal_Kidney_Left.ChromatinAccessibility.H-24089.DS18466.twopass.merge150.wgt10.zgt2.wig	rs174570,rs646776,rs12272004,rs3757354,rs6511720,rs514230,rs629301	111	GSM817181
-0.124	Fetal_Kidney_Right	Fetal Kidney	UW.Fetal_Kidney_Right.ChromatinAccessibility.H-23435.DS15651.twopass.merge150.wgt10.zgt2.wig	rs174570,rs646776,rs12272004,rs3757354,rs6511720,rs514230,rs629301	112	GSM665810
0.903	Fetal_Kidney_Right	Fetal Kidney	UW.Fetal_Kidney_Right.ChromatinAccessibility.H-23589.DS16441.twopass.merge150.wgt10.zgt2.wig	rs646776,rs1169288,rs12272004,rs3757354,rs6511720,rs514230,rs629301,rs581080,rs12670798	113	GSM665821
0.334	Fetal_Kidney_Right	Fetal Kidney	UW.Fetal_Kidney_Right.ChromatinAccessibility.H-23640.DS16801.twopass.merge150.wgt10.zgt2.wig	rs174570,rs646776,rs12272004,rs3757354,rs6511720,rs4939883,rs629301,rs12670798	114	GSM665833
0.757	Fetal_Kidney_Right	Fetal Kidney	UW.Fetal_Kidney_Right.ChromatinAccessibility.H-23758.DS17144.twopass.merge150.wgt10.zgt2.wig	rs174570,rs646776,rs1169288,rs12272004,rs3757354,rs6511720,rs514230,rs629301	115	GSM817163
1.838	Fetal_Kidney_Right	Fetal Kidney	UW.Fetal_Kidney_Right.ChromatinAccessibility.H-24089.DS18463.twopass.merge150.wgt10.zgt2.wig	rs2228671,rs174570,rs646776,rs2479409,rs1169288,rs12272004,rs3757354,rs2902940,rs6511720,rs514230,rs629301	116	GSM817180
